"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20100101 ~ 20101231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 영등포구"
"읍면동 : 여의도동"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","등기신청일자","거래유형","중개사소재지"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","201007","2","61,400","10","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","201007","5","99,000","4","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","60.96","201007","6","60,500","4","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","201007","19","109,500","8","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","201008","20","77,000","12","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","201009","3","102,000","5","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","201009","8","79,000","11","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","201010","5","73,500","5","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","201010","30","101,000","8","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","201011","10","125,000","10","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","201011","12","121,000","5","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","201011","20","101,000","5","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","201012","3","126,000","3","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","201012","13","120,000","1","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","201012","13","103,700","10","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","79.24","201012","14","78,000","2","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","156.99","201012","22","120,000","6","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","50","0050","0000","시범","118.12","201012","30","101,000","6","1971","63로 45",""," ","-","-"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","201002","12","166,000","24","2008","여의동로3길 10",""," ","-","-"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","201002","19","172,500","36","2008","여의동로3길 10",""," ","-","-"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","163.64","201004","12","180,000","18","2008","여의동로3길 10",""," ","-","-"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","163.64","201005","13","172,000","3","2008","여의동로3길 10",""," ","-","-"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","125.71","201005","15","153,000","6","2008","여의동로3길 10",""," ","-","-"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","125.71","201005","24","147,000","13","2008","여의동로3길 10",""," ","-","-"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","201007","6","158,000","6","2008","여의동로3길 10",""," ","-","-"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","148.94","201011","8","150,000","19","2008","여의동로3길 10",""," ","-","-"
"서울특별시 영등포구 여의도동","47","0047","0000","여의도자이","210.38","201012","29","275,000","11","2008","여의동로3길 10",""," ","-","-"
"서울특별시 영등포구 여의도동","52","0052","0000","은하","121.52","201001","11","102,000","1","1974","63로 7",""," ","-","-"
"서울특별시 영등포구 여의도동","52","0052","0000","은하","121.52","201001","23","100,000","1","1974","63로 7",""," ","-","-"
"서울특별시 영등포구 여의도동","52","0052","0000","은하","121.52","201002","11","104,500","7","1974","63로 7",""," ","-","-"
"서울특별시 영등포구 여의도동","52","0052","0000","은하","121.52","201006","8","88,000","2","1974","63로 7",""," ","-","-"
"서울특별시 영등포구 여의도동","52","0052","0000","은하","121.51","201008","21","87,000","6","1974","63로 7",""," ","-","-"
"서울특별시 영등포구 여의도동","52","0052","0000","은하","121.52","201011","17","90,000","8","1974","63로 7",""," ","-","-"
"서울특별시 영등포구 여의도동","40","0040","0000","장미","194.94","201005","7","141,000","3","1978","국제금융로7길 32",""," ","-","-"
"서울특별시 영등포구 여의도동","40","0040","0000","장미","133.69","201010","21","100,500","2","1978","국제금융로7길 32",""," ","-","-"
"서울특별시 영등포구 여의도동","40","0040","0000","장미","194.98","201010","21","144,500","7","1978","국제금융로7길 32",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","94.31","201001","7","88,500","10","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","63.83","201001","13","74,000","11","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","94.31","201001","16","89,000","3","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","63.83","201001","27","77,700","11","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","94.31","201002","5","89,000","3","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","48.26","201002","24","60,700","10","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","48.26","201004","17","53,500","10","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","48.26","201006","23","50,000","7","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","48.26","201010","13","51,000","12","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","48.26","201010","18","50,000","5","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","48.26","201011","19","51,500","7","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","72","201011","29","75,000","5","1977","국제금융로 108-6",""," ","-","-"
"서울특별시 영등포구 여의도동","54","0054","0000","진주","48.26","201012","13","52,500","11","1977","국제금융로 108-6",""," ","-","-"
